log_yield,lat,log_subsidy,atr,mpdq,mph2oq,mtwq,sdmp,sdmt,ndvi,clay,sand,silt,nmtaf,htwm
3.020775488,35.625,0,33.79999924,2.766669989,3.299999952,24.63330078,0.287624002,8.013899803,0.675000012,18,49,33,9,31.39999962
2.959994838,35.375,0,33.29999924,3.200000048,3.766669989,24.89999962,0.350216001,7.771679878,0.721000016,15,52,33,10,31.70000076
2.910624405,35.875,0,35,2.700000048,3.866669893,24.73329926,0.514045,8.059720039,0.633000016,18,49,33,9,32
2.954242509,34.875,0,33.5,2.5,4.300000191,25.5333004,0.735876977,7.764659882,0.626999974,5,84,11,10,32.40000153
2.997386384,35.375,0,33.59999847,2.799999952,3.733330011,25.06669998,0.463436007,7.886060238,0.726999998,14,21,65,10,31.79999924
2.954242509,35.875,0,33.79999924,2.766669989,3.299999952,24.63330078,0.287624002,8.013899803,0.700999975,15,52,33,9,31.39999962
2.965671971,36.375,0,36.5,2.733330011,3.533329964,24.06669998,0.400000006,8.264200211,0.744000018,18,49,33,9,31.79999924
2.954242509,35.875,0,31.70000076,2.700000048,4.333330154,24.9666996,0.678847015,7.656859875,0.568000019,10,59,31,11,31
2.954242509,35.375,0,33.09999847,2.599999905,4.566669941,25.16670036,0.809975982,7.703299999,0.619000018,9,68,23,11,32
2.953759692,35.625,0,35,2.599999905,4.033329964,24.86669922,0.588268995,8.038149834,0.635999978,10,59,31,9,32.20000076
2.919601024,33.375,0,38.29999924,0.333332986,1.833330035,25.60000038,0.659372985,8.219269753,0.224000007,19,39,42,9,34.29999924
2.833784375,34.375,0,38,0.366667002,2.166670084,24.0333004,0.802269995,8.117710114,0.184,5,82,13,8,32.59999847
2.984527313,32.375,0,37.59999847,0.233333007,1.600000024,24.70000076,0.566421986,7.77876997,0.256999999,11,58,31,8,33.70000076
2.960470778,32.625,0,37.70000076,0.366667002,1.766669989,26.20000076,0.625892997,8.086460114,0.172000006,23,35,42,9,34.90000153
2.982271233,32.625,0,36.90000153,0.366667002,1.966670036,25.93330002,0.727802992,7.775290012,0.245000005,7,75,17,9,34.40000153
2.98721923,32.125,0,39.20000076,0.166666999,1.600000024,24.76670074,0.578922987,7.893159866,0.151999995,18,44,38,8,34.40000153
2.69019608,34.125,0,38.09999847,0.366667002,2.299999952,24.39999962,0.820568979,8.208029747,0.222000003,12,58,30,9,32.90000153
2.73239376,36.625,0,40.79999924,0.966666996,3.200000048,27.26670074,0.923883021,9.826530457,0.425999999,13,17,69,9,35.59999847
2.645422269,35.375,0,40.59999847,0.699999988,2.900000095,27.23329926,0.998293996,9.293020248,0.439999998,15,20,64,9,35.70000076
2.859738566,35.125,0,39.40000153,0.93333298,3.066669941,27.26670074,0.987613022,9.256640434,0.546999991,10,58,32,9,35.40000153
2.71432976,35.625,0,39.5,1.066669941,3.333329916,27.26670074,1.039520025,9.425919533,0.474999994,19,22,58,9,35.40000153
2.747411808,34.625,0,39.09999847,1,2.900000095,27.70000076,0.889458001,9.163109779,0.532999992,23,20,57,9,35.79999924
2.592176757,34.375,0,38.79999924,0.966666996,2.700000048,28.29999924,0.818350017,9.085900307,0.395000011,21,38,41,10,36.29999924
2.710963119,35.625,0,40.20000076,0.733332992,2.833329916,26.9666996,0.944320977,9.335220337,0.441000015,13,17,70,9,35.5
2.681241237,35.125,0,38.5,1.100000024,3.266669989,27.10000038,1.003139973,9.196920395,0.564999998,15,37,47,9,34.90000153
2.833784375,36.875,0,40.40000153,0.899999976,3.266669989,27.39999962,0.962439001,9.853240013,0.419,15,18,67,9,35.5
2.889861721,34.875,0,40.5,0.699999988,2.700000048,28,0.960547984,9.286089897,0.375999987,29,24,47,9,36.40000153
3.017867719,34.625,0,40.70000076,0.666666985,2.666670084,27.83329964,0.955487013,9.35766983,0.349999994,27,37,36,9,36.09999847
3.009450896,34.625,0,40.5,0.699999988,2.700000048,28,0.960547984,9.286089897,0.316000015,32,20,48,9,36.40000153
2.696356389,36.875,0,39.79999924,0.93333298,3.366669893,27.16670036,1.056110024,9.787870407,0.512000024,15,18,67,9,35
2.689308859,34.875,0,39.70000076,0.866666973,2.866669893,27.63330078,0.948044002,9.180060387,0.448000014,32,20,48,9,35.90000153
2.719331287,34.125,0,36,2.733330011,4.233329773,26.10000038,0.788938999,8.419710159,0.722000003,14,50,36,9,33.40000153
2.584331224,36.375,0,39.20000076,1.100000024,3.433330059,27,1.047469974,9.41849041,0.595000029,14,21,65,9,34.79999924
2.571708832,35.625,0,40.29999924,0.666666985,2.700000048,26.60000038,0.903653979,9.28028965,0.453999996,17,38,44,9,35.09999847
2.752816431,34.375,0,39.29999924,0.93333298,2.766669989,28.29999924,0.853290975,9.141810417,0.342000008,22,17,61,9,36.40000153
2.635483747,35.375,0,40.40000153,0.733332992,2.766669989,27.29999924,0.954415977,9.267539978,0.365999997,10,59,31,9,35.79999924
3.056904851,33.625,0,33.29999924,2.566669941,3.966670036,25.9666996,0.622494996,7.367879868,0.637000024,4,88,8,11,33.20000076
2.838849091,32.875,0,31.20000076,2.233330011,4.699999809,26.63330078,0.977434993,6.917150021,0.694999993,5,84,11,12,33.20000076
2.806179974,34.625,0,33.40000153,3.400000095,4.400000095,24.66670036,0.440728992,7.549890041,0.666999996,11,57,32,10,31.79999924
2.937517892,33.125,0,32,2.299999952,4.300000191,26.29999924,0.810676992,7.010749817,0.680999994,8,73,19,12,33.29999924
2.810904281,33.375,0,32,2.299999952,4.300000191,26.29999924,0.810676992,7.010749817,0.661000013,7,78,15,12,33.29999924
2.719331287,33.125,0,30.20000076,2.466670036,5.033329964,26.43330002,1.058689952,7.056829929,0.745999992,9,65,25,12,32.29999924
2.946943271,33.625,0,33.20000076,2.5,4.433330059,25.86669922,0.781413019,7.3979702,0.64200002,7,78,15,11,32.79999924
2.847572659,34.625,0,33,2.866669893,3.799999952,25.66670036,0.454189003,7.780409813,0.72299999,16,56,28,11,32.29999924
2.982271233,34.625,0,33.5,2.766669989,4.033329964,25.06669998,0.579707026,7.715099812,0.643000007,4,89,7,9,32
2.694605199,33.625,0,32.79999924,2.466670036,4.566669941,25.93330002,0.836071014,7.349520206,0.688000023,7,78,15,11,32.70000076
2.846337112,32.875,0,30.5,2.299999952,5.199999809,26.5333004,1.17189002,6.906839848,0.716000021,6,80,14,12,32.70000076
2.979548375,34.375,0,32.59999847,2.333329916,4.199999809,26.0333004,0.751160979,7.402470112,0.63499999,15,51,34,12,33
2.930949031,34.375,0,32.70000076,2.400000095,4.5,25.89999962,0.85187,7.472839832,0.615999997,11,50,39,11,32.59999847
2.922206277,33.125,0,32.09999847,2.400000095,4.966670036,26.0333004,1.02820003,7.14880991,0.731000006,4,88,8,12,32.59999847
2.739572344,33.875,0,33.29999924,2.566669941,3.966670036,25.9666996,0.622494996,7.367879868,0.704999983,13,30,58,11,33.20000076
2.822168079,34.125,0,32.59999847,2.333329916,4.199999809,26.0333004,0.751160979,7.402470112,0.686999977,8,68,23,12,33
2.806179974,33.375,0,29.60000038,2.466670036,5.099999905,26.5,1.109019995,7.032559872,0.683000028,6,82,13,12,32
2.868644438,32.875,0,31.20000076,2.233330011,4.699999809,26.63330078,0.977434993,6.917150021,0.663999975,5,83,12,12,33.20000076
3.025715384,33.875,0,31.20000076,2.533329964,5.066669941,26.13330078,1.057299972,7.23100996,0.680999994,9,69,23,12,32.20000076
2.857332496,34.375,0,33.90000153,2.633330107,4,25.13330078,0.600694001,7.693130016,0.666999996,13,17,70,9,32
2.957128198,34.125,0,33.5,2.533329964,4.300000191,25.43330002,0.734641016,7.513969898,0.620999992,8,74,19,11,32.5
3.008600172,33.875,0,32.79999924,2.5,4.300000191,26.10000038,0.749949992,7.337930202,0.637000024,5,86,10,12,33.09999847
3.0523091,34.125,0,32.70000076,2.400000095,4.5,25.89999962,0.85187,7.472839832,0.688000023,9,68,23,11,32.59999847
2.94792362,34.625,0,34,2.633330107,4.266670227,25.26670074,0.688872993,7.807569981,0.574000001,8,74,19,9,32.40000153
2.944482672,34.375,0,33.59999847,2.766669989,3.900000095,25.89999962,0.492597014,7.623869896,0.740999997,11,57,32,11,33.09999847
3.006893708,33.375,0,32,2.400000095,4.733329773,26.20000076,0.928463995,7.122710228,0.699999988,12,59,29,12,32.90000153
2.827369273,34.125,0,33.90000153,2.633330107,4,25.13330078,0.600694001,7.693130016,0.628000021,4,88,8,9,32
3.133538908,33.875,0,33.29999924,2.566669941,3.966670036,25.9666996,0.622494996,7.367879868,0.688000023,5,84,11,11,33.20000076
2.982271233,33.875,0,32.79999924,2.466670036,4.566669941,25.93330002,0.836071014,7.349520206,0.626999974,6,78,15,11,32.70000076
2.883661435,33.625,0,31.79999924,2.533329964,4.599999905,26.06669998,0.844052017,7.225709915,0.718999982,6,82,13,12,32.59999847
2.843855423,36.375,0,41,0.5,2.5,25.5,0.827327013,9.374239922,0.272000015,35,11,54,8,34.29999924
2.760422483,30.625,0,32,2.666670084,3.566669941,28.10000038,0.634548008,7.138259888,0.686999977,6,81,14,12,35.09999847
2.906335042,37.125,0,35.20000076,2.733330011,3.299999952,24.43330002,0.308465987,8.468170166,0.73299998,11,56,34,9,31.39999962
2.908485019,36.625,0,35.40000153,2.700000048,3.433330059,24.43330002,0.345095992,8.347249985,0.656000018,11,56,34,9,31.60000038
2.925312091,36.875,0,33,2.566669941,3.866669893,24.70000076,0.540131986,8.067009926,0.605000019,9,65,26,10,31
3.002597981,36.625,0,34.40000153,2.633330107,3.666670084,24.60000038,0.445856005,8.21102047,0.643000007,10,58,32,9,31.39999962
2.851869601,37.125,0,34.09999847,2.733330011,3.766669989,24.43330002,0.46992901,8.146400452,0.623000026,9,64,27,9,31.29999924
2.973127854,36.875,0,35.40000153,2.700000048,3.433330059,24.43330002,0.345095992,8.347249985,0.73299998,11,56,34,9,31.60000038
2.707570176,37.125,0,40.40000153,1.033329964,3.566669941,25.79999924,1.086380005,9.87364006,0.625,21,14,65,9,33.70000076
2.541579244,37.625,0,43.59999847,0.266667008,2.266669989,24.63330078,0.830617011,9.956040382,0.317000002,14,17,70,7,34.09999847
2.661812686,37.125,0,41.09999847,0.699999988,3.066669941,26.66670036,0.954257011,10.04819965,0.433999985,13,17,69,9,34.90000153
2.681241237,38.125,0,41.20000076,0.766667008,3.433330059,25.56669998,1.113819957,10.23750019,0.500999987,34,14,51,9,33.70000076
2.532754379,37.625,0,42.79999924,0.400000006,2.400000095,24.93330002,0.815011024,9.980480194,0.409000009,14,17,70,7,34
2.80140371,37.625,0,42,0.600000024,2.866669893,25.70000076,0.955487013,10.15719986,0.43900001,16,49,34,7,34.29999924
2.658964843,37.625,0,40.90000153,0.833333015,3.333329916,26.06669998,1.046640038,10.2198,0.481999993,17,27,56,9,33.90000153
2.496929648,37.125,0,43,0.366667002,2.266669989,25.10000038,0.785233021,9.812159538,0.310000002,3,92,5,7,34.40000153
2.670245853,37.375,0,40.5,0.833333015,3.333329916,26.60000038,1.043120027,10.04469967,0.469000012,16,26,58,9,34.5
2.852479994,31.125,0,30.5,3.5,4.833330154,27.26670074,0.635978997,7.099100113,0.626999974,54,22,24,12,33.40000153
2.908485019,32.625,0,33,2.666670084,3.566669941,27.33329964,0.445856005,7.749899864,0.713,50,25,25,12,34
2.988558957,32.625,0,33,2.666670084,3.566669941,27.33329964,0.445856005,7.749899864,0.656000018,10,51,38,12,34
2.908485019,31.625,0,30.89999962,3.099999905,4.833330154,27.13330078,0.792149007,7.108570099,0.578000009,23,15,62,12,33.5
2.926856709,31.625,0,30.89999962,3.099999905,4.833330154,27.13330078,0.792149007,7.108570099,0.582000017,49,18,34,12,33.5
2.999565488,32.875,0,32.90000153,2.599999905,4.566669941,27.06669998,0.907001019,7.66204977,0.577000022,48,18,34,12,33.70000076
2.960470778,32.125,0,31.89999962,2.833329916,4.699999809,27.0333004,0.848528028,7.379509926,0.565999985,13,17,70,12,33.5
2.870988814,31.625,0,31.70000076,3.099999905,4.5,27.20000076,0.645027995,7.33825016,0.744000018,18,20,62,12,33.70000076
2.944975908,32.375,0,31.70000076,2.666670084,4.599999905,27.06669998,0.888777018,7.28553009,0.58099997,20,17,63,12,33.5
2.907948522,32.875,0,33.09999847,2.733330011,4.533329964,27.06669998,0.826822996,7.737760067,0.612999976,17,17,65,12,33.70000076
2.915927212,31.625,0,31.70000076,2.900000095,4.166669846,27.29999924,0.583289981,7.356190205,0.677999973,12,31,57,12,33.79999924
2.958563883,32.875,0,33.29999924,2.799999952,4.266670227,27,0.676163018,7.777999878,0.690999985,10,53,37,12,33.79999924
2.808885867,30.625,0,29.29999924,3.766669989,4.733329773,27.39999962,0.426400989,6.703609943,0.69599998,51,21,28,12,33.29999924
2.962369336,31.375,0,30.5,3.5,4.833330154,27.26670074,0.635978997,7.099100113,0.676999986,10,59,31,12,33.40000153
2.924795996,32.375,0,31.89999962,2.833329916,4.699999809,27.0333004,0.848528028,7.379509926,0.601000011,13,17,70,12,33.5
2.970811611,31.875,0,30.5,2.900000095,4.800000191,26.9666996,0.88261801,6.966589928,0.606000006,13,17,70,12,33.20000076
2.911690159,32.875,0,32.90000153,2.599999905,4.566669941,27.06669998,0.907001019,7.66204977,0.593999982,13,17,70,12,33.70000076
2.85308953,32.625,0,32.5,2.900000095,4.900000095,26.0333004,0.868079007,7.549849987,0.690999985,7,79,15,12,32.59999847
2.810904281,30.625,0,28.60000038,3.5,5.466670036,27.33329964,0.927689016,6.677760124,0.639999986,10,61,30,12,32.79999924
2.822821645,31.875,0,31.70000076,2.700000048,4.699999809,26.60000038,0.857541978,7.097990036,0.717000008,10,66,23,12,33.29999924
3.039017322,33.625,0,32.90000153,3.066669941,4.933330059,24.60000038,0.767670989,7.421030045,0.749000013,19,40,41,11,31.5
2.954242509,34.125,0,33.09999847,3.099999905,5,24.23329926,0.784895003,7.663290024,0.639999986,14,51,35,9,30.89999962
2.596597096,31.375,0,31.10000038,3.099999905,4.766670227,26.60000038,0.849018991,6.800549984,0.635999978,7,76,17,12,33.29999924
2.888179494,34.625,0,35.09999847,2.933330059,4.5,24.93330002,0.727542996,8.242839813,0.686999977,14,43,44,9,32.09999847
2.762678564,31.375,0,30.29999924,3.366669893,4.966670036,27.16670036,0.85155803,6.892879963,0.75999999,9,63,28,12,33.29999924
2.72916479,31.875,0,31.39999962,3,4.866670132,26.5333004,0.848662019,7.037539959,0.714999974,9,62,28,12,33.20000076
3.010299957,34.125,0,32.79999924,3.166670084,4.833330154,25.06669998,0.756137013,7.853990078,0.713999987,15,43,42,11,31.39999962
2.664641976,31.375,0,31.10000038,3.099999905,4.766670227,26.60000038,0.849018991,6.800549984,0.637000024,7,74,19,12,33.29999924
2.825426118,32.375,0,31.79999924,2.900000095,4.933330059,26.86669922,0.886600971,7.308330059,0.683000028,20,38,41,12,33.29999924
2.900367129,32.625,0,32.29999924,2.933330059,4.833330154,25.86669922,0.828059018,7.405960083,0.734000027,11,58,31,12,32.5
2.753583059,31.125,0,30,3.366669893,5.099999905,26.9666996,0.90537101,6.841249943,0.694000006,9,66,26,12,33
3.07114529,34.125,0,33,3.133330107,4.900000095,24.66670036,0.77165699,7.72811985,0.722000003,11,52,36,10,31.29999924
2.639486489,31.125,0,31.10000038,3.099999905,4.766670227,26.60000038,0.849018991,6.800549984,0.606999993,10,66,25,12,33.29999924
2.713490543,31.375,0,31.10000038,3.099999905,4.766670227,26.60000038,0.849018991,6.800549984,0.635999978,7,76,17,12,33.29999924
2.777426822,31.125,0,30.70000076,2.833329916,4.666669846,26.60000038,0.824024022,6.808340073,0.591000021,8,70,22,12,33.20000076
2.924279286,34.875,0,35.09999847,2.933330059,4.5,24.93330002,0.727542996,8.242839813,0.648999989,13,19,68,9,32.09999847
2.916980047,34.625,0,34.70000076,2.966670036,4.466670036,25.16670036,0.702539027,8.251850128,0.660000026,18,22,59,9,32.09999847
2.891537458,32.625,0,32.70000076,2.633330107,4.566669941,25.63330078,0.879909992,7.400420189,0.708999991,12,56,32,11,32.40000153
2.932980822,34.875,0,33.5,3.033329964,4.599999905,25.06669998,0.730503976,8.119839668,0.602999985,14,17,69,10,31.5
2.882524538,32.375,0,32.09999847,2.799999952,4.633329868,26.26670074,0.843648016,7.32035017,0.736999989,27,38,36,12,32.90000153
3.033423755,34.625,0,33.5,3.033329964,4.599999905,25.06669998,0.730503976,8.119839668,0.68900001,19,21,61,10,31.5
2.846955325,30.625,0,28.89999962,3.466670036,5.300000191,27.4666996,0.898609996,6.710700035,0.465000004,10,58,32,12,33
2.773054693,31.625,0,31.20000076,3.099999905,5.033329964,26.89999962,0.880943,7.125299931,0.760999978,14,50,36,12,33.20000076
2.951823035,34.875,0,33.5,3.033329964,4.599999905,25.06669998,0.730503976,8.119839668,0.602999985,14,17,69,10,31.5
2.701567985,31.875,0,31.70000076,2.833329916,4.733329773,26.33329964,0.865631998,7.058819771,0.70599997,8,72,20,12,33.09999847
2.900367129,33.375,0,32.59999847,2.933330059,4.800000191,25.86669922,0.798103988,7.614799976,0.764999986,11,52,37,11,32.40000153
2.981365509,33.375,0,32.70000076,3,4.866670132,25.5,0.797533989,7.385749817,0.757000029,14,51,36,11,32.40000153
3.128399269,31.875,0,38,0.266667008,2.133330107,24.73329926,0.800521016,7.046919823,0.200000003,16,58,26,9,35
3.092018471,32.875,0,38,0.200000003,1.666669965,25.39999962,0.577547014,7.692009926,0.26699999,18,44,39,9,35.09999847
2.769377326,30.375,0,27.79999924,2.900000095,5.433330059,26.93330002,1.054970026,6.320219994,0.69599998,8,68,24,12,32.5
2.782472624,30.875,0,28.39999962,3.5,5.599999905,27.20000076,0.957584977,6.636400223,0.675999999,10,60,30,12,32.70000076
2.79518459,30.875,0,30,3.233330011,5.366670132,26.70000076,0.976853013,6.490290165,0.700999975,8,67,24,12,33.20000076
2.776701184,30.875,0,29.89999962,2.933330059,4.866670132,26.79999924,0.88775301,6.598050117,0.605000019,6,80,14,12,33.09999847
2.77815125,30.625,0,30.5,2.533329964,4.766670227,26.86669922,0.99220401,6.452670097,0.691999972,7,72,20,12,33.5
2.770115295,30.625,0,29,3.533329964,5.666669846,26.9666996,0.988225996,6.538340092,0.589999974,4,89,7,12,32.90000153
2.783188691,30.625,0,28.39999962,3.5,5.599999905,27.20000076,0.957584977,6.636400223,0.519999981,5,83,11,12,32.70000076
2.78604121,30.625,0,30.20000076,3.466670036,5.733329773,26.66670036,1.041960001,6.433499813,0.649999976,6,80,14,12,33.29999924
2.764176132,30.625,0,30,3.233330011,5.366670132,26.70000076,0.976853013,6.490290165,0.64200002,6,81,13,12,33.20000076
2.971739591,32.625,6.640326077,,,,,,,,,,,,
2.936513742,32.375,5.989279359,,,,,,,,,,,,
2.98721923,35.375,0,,,,,,,,,,,,
2.947433722,36.375,0,,,,,,,,,,,,
2.903089987,34.625,0,,,,,,,,,,,,
2.906873535,34.375,0,,,,,,,,,,,,
3.005609445,35.875,0,,,,,,,,,,,,
2.897627091,34.625,0,,,,,,,,,,,,
2.967079734,36.375,0,,,,,,,,,,,,
2.982271233,36.125,0,,,,,,,,,,,,
3.006893708,35.875,0,,,,,,,,,,,,
2.931966115,34.875,0,,,,,,,,,,,,
2.923244019,27.875,7.138408748,,,,,,,,,,,,
2.921166051,37.375,0,,,,,,,,,,,,
2.928395852,33.125,0,,,,,,,,,,,,
3.151676231,33.375,0,37.5,0.166666999,1.033329964,30.76670074,0.366804004,8.015789986,0.213,18,49,33,12,40.29999924
3.09482038,35.375,0,38.70000076,0.233333007,0.766667008,27.93330002,0.239159003,8.293820381,0.185000002,28,37,35,11,38.29999924
3.127752516,32.125,0,34.79999924,0.233333007,1.633329988,29.76670074,0.555140972,7.538869858,0.191,11,56,33,12,38.20000076
3.18610838,32.875,0,35.79999924,0.200000003,1.266669989,31.10000038,0.437884003,7.97852993,0.142000005,12,54,34,12,39.59999847
3.157758886,32.625,0,,,,,,,,,,,,
3.145196406,39.125,5.834634301,,,,,,,,,,,,
3.200850498,36.625,7.605814671,,,,,,,,,,,,
3.171433901,39.625,5.172039267,33.29999924,0.200000003,2.866669893,24.43330002,1.20528996,6.821730137,0.423000008,41,27,32,12,34.90000153
3.19368103,32.875,6.516197326,,,,,,,,,,,,
3.177247836,35.375,7.446089206,,,,,,,,,,,,
3.15715444,36.125,7.297103475,,,,,,,,,,,,
3.146748014,37.125,6.541119872,,,,,,,,,,,,
3.196728723,37.125,7.09634562,,,,,,,,,,,,
3.255272505,33.875,6.480839501,31.89999962,0.366667002,2.799999952,21.43330002,1.072659969,6.118579865,0.375999987,7,72,21,10,31.29999924
3.158362492,34.375,4.195013563,33.09999847,0.5,3.233330011,18.89999962,1.184370041,6.31196022,0.221000001,10,62,27,6,29.39999962
3.07114529,39.125,4.80497041,,,,,,,,,,,,
3.20167018,36.125,7.175623243,,,,,,,,,,,,
2.96425963,30.875,6.733093696,,,,,,,,,,,,
3.009875634,37.125,0,,,,,,,,,,,,
